,rated,turns,winner,white_rating,black_rating,opening_ply
17864,True,23,white,2123,1108,4
17865,True,41,white,2119,1571,7
17867,True,58,white,2069,1707,5
17870,True,51,white,1979,1537,4
17872,True,69,white,1999,1890,5
17877,False,77,white,2011,1500,6
17880,True,67,white,2290,2004,10
17883,True,119,white,2299,2015,5
17884,True,95,white,2270,2312,3
17886,True,47,white,2287,2335,2
17887,True,41,white,2225,2301,5
17888,True,65,white,2179,2317,4
17889,True,61,white,2305,2311,3
17891,True,105,white,2290,2235,7
17892,True,43,white,2287,1956,3
17894,True,89,white,2279,2037,2
17895,True,55,white,2267,2247,2
17896,True,101,white,2320,2278,5
17897,True,83,white,2274,2004,3
17901,False,161,white,2280,2276,2
17903,True,81,white,2280,2303,4
17907,True,27,white,2270,1968,6
17909,True,53,white,2264,1842,8
17912,True,71,white,2249,1877,7
17915,True,89,white,2259,2017,3
17916,True,43,white,2255,2272,1
17921,True,40,white,1629,1555,5
17922,True,57,white,1543,1572,4
17924,True,61,white,1348,1569,1
17925,True,49,white,1446,1592,2
17926,True,69,white,1582,1556,7
17928,True,32,white,1555,1601,2
17929,True,95,white,1591,1565,4
17930,True,111,white,1583,1513,5
17933,True,51,white,1553,1552,3
17936,False,79,white,1464,1500,4
17938,False,169,white,1631,1500,1
17940,False,41,white,1704,1500,3
17941,False,48,white,1856,1500,5
17946,True,31,white,1361,1429,6
17947,True,82,white,1345,1373,5
17949,True,39,white,1357,1337,4
17952,True,59,white,1816,1877,7
17953,True,57,white,1868,1826,8
17954,True,29,white,1821,1838,7
17959,False,34,white,2105,1816,11
17961,False,26,white,2105,1816,15
17964,True,37,white,2047,1802,7
17966,True,23,white,1883,1816,5
17967,True,55,white,1810,1623,6
17969,True,121,white,1988,1823,9
17971,True,121,white,1809,2059,11
17972,True,24,white,1970,1816,7
17976,True,135,white,1788,1892,3
17978,True,67,white,1888,1776,13
17979,True,39,white,1760,1904,9
17984,True,113,white,1910,1658,5
17986,True,107,white,1726,1354,6
17988,True,85,white,1704,1500,5
17990,False,93,white,1703,1500,11
17992,False,79,white,1703,1500,7
17993,True,37,white,1141,1762,5
17995,True,23,white,1758,1166,6
17997,True,61,white,1983,1500,5
17998,True,137,white,1337,1662,1
17999,True,59,white,1500,1500,3
18001,True,37,white,1979,1826,8
18002,True,63,white,1969,1928,5
18004,True,53,white,1976,1875,6
18005,True,57,white,1860,1991,7
18006,True,81,white,1984,1846,5
18008,True,23,white,1969,1871,4
18010,True,23,white,1947,1958,4
18015,True,81,white,1965,1957,5
18025,True,21,white,1913,1849,8
18026,True,42,white,1901,1918,8
18027,True,89,white,1891,1832,6
18029,True,73,white,1870,1839,5
18030,True,53,white,1860,1801,6
18034,True,111,white,1770,1880,6
18036,True,63,white,1882,1775,9
18038,True,61,white,1863,1818,5
18040,True,34,white,1865,1804,4
18042,True,70,white,1842,1858,11
18044,True,19,white,1830,1609,4
18045,True,65,white,1273,1477,1
18049,True,111,white,1285,1336,1
18051,True,45,white,1264,1520,1
18052,True,35,white,1251,1302,1
18058,True,209,white,1272,1469,1
18061,True,89,white,1267,1484,1
18072,True,94,white,1295,1328,1
18077,True,80,white,1290,1337,1
18085,True,53,white,1329,1427,1
18087,True,85,white,1332,1252,1
18090,True,25,white,1333,1376,1
18092,True,72,white,1341,1053,1
18094,True,65,white,1617,1563,11
18096,True,45,white,1612,1618,3
18101,True,113,white,2100,2212,11
18102,False,29,white,2260,2212,20
18103,True,65,white,2200,2188,15
18108,True,23,white,2213,2105,8
18109,True,45,white,2205,2072,11
18110,True,59,white,2201,1835,11
18111,True,73,white,2197,1875,2
18113,True,57,white,2200,2183,13
18114,False,43,white,2334,1346,3
18115,True,29,white,1368,1239,1
18116,True,9,white,1446,1247,3
18118,True,52,white,1233,1500,4
18119,True,75,white,1491,1240,5
18120,False,91,white,1240,1312,3
18121,True,75,white,1548,1245,5
18123,True,77,white,1188,1245,3
18124,True,16,white,1517,1193,4
18125,False,8,white,1193,1430,2
18126,True,77,white,1351,1204,3
18128,True,53,white,1369,1221,2
18130,True,42,white,1634,1231,5
18132,True,105,white,1353,1251,2
18133,True,157,white,1220,1368,3
18134,True,17,white,1361,1235,2
18135,True,47,white,1456,1246,5
18138,True,47,white,1829,1267,5
18140,True,49,white,1596,1277,4
18141,False,12,white,1427,1236,4
18142,True,13,white,1291,1368,4
18149,True,31,white,2051,1941,6
18150,True,95,white,2041,1987,6
18153,True,33,white,2015,1876,1
18155,True,21,white,1992,1765,2
18157,True,23,white,1970,1823,2
18158,True,24,white,1746,1989,10
18159,True,59,white,1975,2034,14
18160,True,89,white,1988,1987,4
18162,True,75,white,1974,1636,2
18163,True,37,white,1973,1399,8
18165,True,49,white,1963,1837,6
18167,True,41,white,1955,1696,7
18168,True,49,white,1943,1983,4
18169,True,85,white,1933,1881,2
18170,True,171,white,1894,1946,8
18172,True,91,white,1916,1943,7
18174,True,32,white,1963,1924,4
18175,True,45,white,1907,2051,7
18177,True,57,white,1899,1702,4
18179,True,65,white,1881,1671,6
18180,True,49,white,1875,1680,2
18181,True,74,white,1871,1500,2
18184,True,111,white,1500,1262,4
18186,True,65,white,1750,1863,1
18188,True,151,white,1841,1929,4
18191,True,33,white,1395,1309,4
18192,True,39,white,1300,1321,2
18194,True,79,white,1415,1337,2
18195,True,51,white,1502,1343,4
18198,True,53,white,1339,1177,1
18202,True,17,white,1327,1211,1
18203,True,69,white,1313,1339,5
18206,True,87,white,1480,1349,6
18212,True,85,white,1486,1350,1
18213,True,33,white,1325,1362,2
18214,True,67,white,1627,1366,3
18217,True,45,white,1377,1355,4
18220,True,47,white,1340,1341,3
18223,True,115,white,1418,1343,2
18225,True,53,white,1373,1357,4
18228,True,55,white,1179,1371,1
18231,True,109,white,1639,1656,4
18232,True,35,white,1641,1490,1
18233,True,63,white,1636,1260,1
18234,True,20,white,1625,1378,1
18235,True,59,white,1845,1638,3
18241,True,36,white,1636,1260,3
18242,True,37,white,1629,1450,3
18243,True,31,white,1615,1673,6
18244,True,117,white,1666,1626,2
18245,True,60,white,864,1651,6
18246,True,29,white,1650,864,7
18247,True,51,white,1305,1671,3
18248,True,39,white,1669,1308,6
18250,True,85,white,1632,1684,2
18251,True,61,white,1777,1693,12
18253,True,15,white,1680,1530,7
18254,True,55,white,1632,1693,5
18257,True,30,white,1999,1712,8
18258,True,85,white,1636,1727,13
18261,True,65,white,1561,1299,2
18263,True,96,white,1630,1305,4
18266,True,75,white,1517,1333,5
18270,True,71,white,1559,1292,4
18271,True,57,white,1404,1300,4
18275,True,155,white,1471,1314,6
18277,True,31,white,1291,1246,3
18283,True,47,white,1715,1289,2
18284,True,103,white,1264,1792,1
18285,True,111,white,1239,1211,2
18286,True,57,white,1455,1245,2
18288,True,83,white,1238,1665,4
18291,True,123,white,1205,1421,2
18292,True,65,white,1605,1207,2
18293,True,69,white,1943,1207,3
18295,True,51,white,1682,1211,2
18297,True,25,white,1397,1218,3
18298,True,43,white,1609,1203,3
18300,True,123,white,1306,1212,1
18302,True,45,white,1859,1895,9
18303,True,69,white,1951,1893,15
18304,True,41,white,1887,1699,4
18305,False,37,white,2209,1887,9
18306,True,55,white,1725,1905,5
18307,False,71,white,1500,1451,1
18312,True,95,white,1647,1531,5
18316,True,109,white,1606,1594,6
18317,True,55,white,1594,1608,4
18318,True,115,white,1621,1605,3
18321,True,39,white,1581,1493,3
18324,True,59,white,1564,1318,4
18327,True,83,white,1555,1711,4
18328,False,29,white,2621,1555,10
18330,True,147,white,1536,1500,5
18331,True,45,white,1594,1545,8
18333,True,71,white,1575,1566,4
18336,False,73,white,1500,1567,5
18338,False,2,white,2430,1566,2
18340,True,183,white,1714,1705,4
18342,True,14,white,1653,1566,5
18343,True,52,white,1546,1579,8
18345,True,25,white,1582,1634,4
18347,True,45,white,1717,1595,8
18348,True,39,white,2029,1597,6
18349,True,43,white,1686,1606,6
18351,True,56,white,1615,1623,6
18354,False,35,white,2296,1319,3
18356,False,41,white,2296,1319,5
18357,True,57,white,2294,1742,6
18359,False,39,white,2294,1319,5
18361,False,19,white,2294,1319,7
18362,False,35,white,2294,1319,4
18364,False,9,white,2294,1319,6
18365,False,185,white,1363,1095,7
18367,True,8,white,1175,1111,3
18368,True,39,white,1076,1440,3
18369,True,28,white,1221,1088,4
18374,True,19,white,1793,1081,2
18375,True,43,white,2364,1703,7
18380,True,73,white,2344,1984,4
18385,True,123,white,1976,1925,2
18386,True,59,white,1687,2043,2
18389,False,141,white,1767,1831,4
18397,True,63,white,2162,1821,9
18398,True,89,white,1811,1728,8
18401,True,26,white,1781,1791,5
18403,False,60,white,2477,1785,9
18404,False,41,white,2105,1785,8
18406,False,119,white,2197,1785,9
18407,False,106,white,2477,1785,7
18409,True,95,white,1764,1919,4
18412,False,63,white,1748,1841,9
18416,True,103,white,1732,1460,3
18420,True,79,white,2020,1746,6
18422,True,51,white,2061,2007,5
18423,True,123,white,1483,1500,5
18426,True,57,white,1530,1306,5
18428,True,38,white,1268,1566,5
18433,True,51,white,1570,1319,8
18434,True,25,white,1925,1573,7
18435,True,107,white,1557,1706,4
18437,True,137,white,1539,1492,7
18440,True,33,white,1931,1541,2
18444,True,27,white,1535,1501,9
18445,True,33,white,1769,1540,1
18446,True,53,white,1348,1557,5
18451,True,79,white,1584,1562,9
18452,True,79,white,1556,1391,8
18453,True,101,white,1615,1565,5
18454,True,33,white,1720,1572,9
18455,True,73,white,1842,1577,7
18456,True,89,white,1568,1488,7
18459,True,67,white,1567,1317,7
18464,True,93,white,1851,1585,5
18465,True,11,white,1570,1724,7
18467,True,29,white,1547,1517,5
18469,True,39,white,1507,1848,8
18470,True,95,white,1723,1512,7
18474,True,73,white,1568,1775,3
18477,True,15,white,1793,1523,6
18478,True,37,white,1895,1801,6
18479,True,55,white,1859,1810,4
18480,True,49,white,1774,1822,5
18481,True,37,white,1847,1832,3
18484,True,47,white,1854,1858,3
18485,True,91,white,1851,1716,2
18489,True,62,white,1846,1725,4
18491,True,109,white,1831,1705,4
18492,True,101,white,1819,1842,5
18494,True,120,white,1823,1686,6
18496,True,55,white,1809,1688,4
18500,True,59,white,1711,1821,3
18502,True,40,white,1796,1892,11
18503,True,59,white,1789,1661,4
18504,True,53,white,1831,1799,6
18505,True,71,white,1789,1752,2
18511,True,47,white,1847,1678,4
18514,True,77,white,1493,1706,4
18515,True,77,white,1700,1497,7
18518,False,73,white,1612,1550,9
18521,True,124,white,1645,1555,3
18522,True,83,white,1636,1564,5
18523,True,133,white,1568,1575,5
18524,True,105,white,1583,1586,3
18525,True,17,white,1574,1594,4
18528,True,39,white,1625,1571,6
18529,False,73,white,1420,1571,9
18531,True,29,white,1605,1583,3
18532,True,43,white,1709,1590,6
18533,True,49,white,1621,1600,3
18535,True,68,white,1716,1617,2
18537,True,129,white,1891,1607,7
18538,True,50,white,1768,1613,4
18540,True,77,white,1606,1731,6
18542,False,33,white,1831,1614,6
18549,True,27,white,1673,1624,3
18550,True,83,white,1822,1629,6
18551,True,84,white,1728,1637,4
18553,False,33,white,1646,1554,2
18555,False,47,white,1533,1746,3
18556,True,57,white,1519,1153,3
18558,False,79,white,1344,1527,3
18559,False,17,white,1527,1344,4
18574,False,31,white,1951,1875,3
18578,False,21,white,1951,1621,5
18579,True,27,white,1334,1443,3
18582,True,55,white,1487,1441,3
18583,True,1,white,1431,1367,1
18586,True,41,white,1425,1371,2
18587,True,97,white,1454,1423,4
18589,True,81,white,1396,1439,4
18590,True,91,white,1283,1414,7
18591,True,167,white,1400,1412,8
18592,True,43,white,1389,1333,7
18599,True,25,white,1371,1384,4
18600,True,27,white,1500,1379,6
18602,False,87,white,1954,1500,4
18605,True,51,white,1542,1659,4
18609,True,49,white,1654,1693,4
18610,True,77,white,1748,1671,9
18611,False,35,white,1671,1500,4
18613,True,11,white,1681,1738,3
18614,True,91,white,1731,1691,4
18616,True,25,white,1663,1790,4
18617,True,47,white,1705,1674,4
18619,True,55,white,1712,1499,4
18621,True,43,white,1704,1731,10
18623,False,57,white,1714,1718,6
18624,True,69,white,1803,1723,2
18626,True,173,white,1719,1758,6
18627,True,43,white,1748,1730,6
18629,True,103,white,1264,1763,4
18632,True,107,white,1747,1424,3
18633,True,34,white,1735,1763,2
18639,True,45,white,2247,1718,6
18641,True,46,white,1306,1275,2
18642,True,35,white,1259,1319,4
18645,True,53,white,1265,1500,4
18650,True,85,white,1282,1293,5
18652,True,49,white,1271,1096,7
18656,True,123,white,1919,1858,2
18658,True,69,white,1794,1791,8
18659,True,65,white,1949,1811,3
18660,True,97,white,1835,1839,3
18661,True,83,white,1803,1874,10
18663,True,81,white,1944,1938,11
18664,True,68,white,1922,1688,8
18666,True,45,white,1880,1699,4
18668,False,59,white,1838,1828,9
18671,False,69,white,1828,1500,2
18673,False,49,white,1942,1757,2
18675,True,37,white,1630,1626,8
18677,True,121,white,1365,1586,8
18678,False,19,white,1365,1551,5
18679,False,45,white,1796,1365,5
18680,False,35,white,1418,1365,2
18681,False,59,white,1796,1365,4
18683,False,19,white,1365,1593,4
18686,False,39,white,1365,1796,5
18687,False,43,white,1500,1365,3
18690,False,33,white,1500,1308,5
18696,True,47,white,1366,1420,3
18701,True,25,white,1399,1223,2
18703,True,67,white,1397,1319,4
18705,True,61,white,1391,1306,5
18708,False,83,white,1503,1366,11
18709,True,37,white,1794,1368,2
18711,True,89,white,1459,1376,4
18713,True,77,white,1364,1292,5
18716,True,63,white,1441,1367,3
18719,True,117,white,1311,1534,6
18720,True,105,white,1441,1500,6
18721,True,101,white,1978,2139,4
18723,True,69,white,2126,1981,3
18724,True,145,white,2159,2136,14
18725,True,83,white,1972,2153,3
18726,True,85,white,2149,1868,7
18728,True,87,white,2138,1900,7
18729,True,89,white,1881,2157,3
18730,True,77,white,2153,1868,7
18731,True,5,white,2151,1717,4
18732,True,65,white,2143,2003,17
18733,True,103,white,2137,1944,16
18735,True,65,white,1695,1627,5
18738,True,23,white,1560,1703,4
18740,True,36,white,1706,1633,6
18745,True,40,white,1680,1725,5
18746,True,36,white,1690,1690,3
18750,True,53,white,1649,1583,11
18751,True,29,white,1612,1662,8
18754,True,29,white,1668,1684,6
18756,True,58,white,1600,1708,5
18757,True,97,white,1699,1621,4
18758,True,61,white,1691,1622,6
18759,True,133,white,1830,1698,14
18760,True,65,white,1601,1710,5
18761,True,32,white,1703,1587,4
18764,True,85,white,1720,1726,4
18765,True,53,white,1719,1610,6
18766,True,51,white,1710,1645,4
18769,True,31,white,1648,1728,5
18770,True,15,white,1719,1655,6
18771,True,35,white,1706,1801,4
18776,True,69,white,1769,1698,6
18780,True,77,white,1793,1857,7
18781,True,91,white,1871,1804,3
18782,True,81,white,1790,1853,8
18783,True,59,white,1775,1754,6
18784,True,29,white,1741,1792,9
18786,False,37,white,1500,1792,3
18787,False,61,white,1858,1792,3
18789,True,55,white,1779,1703,7
18793,True,57,white,1440,1347,2
18794,True,47,white,1053,1474,3
18798,True,157,white,1429,1165,4
18799,False,93,white,1429,1500,2
18800,True,99,white,1405,1423,2
18801,True,47,white,1348,1432,3
18802,True,73,white,1417,1260,5
18803,True,45,white,1395,1331,6
18804,True,107,white,1370,1334,4
18807,True,29,white,1314,1244,4
18809,True,24,white,1222,1417,8
18811,True,61,white,1187,1231,4
18815,True,89,white,1146,1208,3
18819,True,19,white,1188,1163,2
18820,True,37,white,1177,1172,4
18825,True,45,white,1219,1196,5
18829,True,69,white,1150,1253,2
18831,True,99,white,1119,1175,1
18832,True,79,white,1302,1183,2
18834,True,53,white,1147,1185,1
18837,True,56,white,1172,1181,4
18838,True,30,white,1162,1121,6
18841,True,59,white,1368,1156,5
18846,True,67,white,1042,1159,3
18850,True,85,white,2055,1924,8
18852,True,55,white,2043,1871,8
18853,True,65,white,2168,2050,24
18856,True,119,white,2038,2065,6
18858,True,35,white,1909,2065,8
18860,True,117,white,2061,2122,5
18862,True,141,white,2046,1984,8
18863,True,67,white,1879,2061,7
18864,True,28,white,2057,1795,5
18865,True,138,white,2042,2058,6
18868,True,53,white,2022,2162,6
18869,True,77,white,2335,2025,5
18870,True,55,white,2013,2035,8
18873,True,16,white,2008,1744,4
18874,True,59,white,2109,2016,11
18875,True,69,white,2150,2023,4
18876,False,49,white,2023,1640,8
18877,False,31,white,2023,1640,9
18878,True,111,white,2006,2232,10
18881,True,55,white,1979,1913,7
18884,True,43,white,1845,1975,4
18886,True,77,white,1954,1899,2
18890,True,45,white,1926,1982,6
18891,True,83,white,1820,1940,3
18896,True,81,white,1930,1807,2
18900,True,93,white,1806,1736,6
18902,True,75,white,1791,1687,7
18903,True,53,white,1816,1801,2
18905,True,91,white,1949,1966,3
18907,True,71,white,1726,1713,5
18911,True,65,white,1730,1560,6
18912,True,39,white,1836,1739,2
18914,True,23,white,1725,1537,5
18915,True,73,white,1812,1733,8
18917,True,99,white,1742,1897,4
18918,True,28,white,1795,1751,5
18923,True,59,white,1446,1739,2
18924,True,43,white,1818,1748,3
18925,True,61,white,1737,1740,9
18926,True,23,white,1728,1642,8
18928,True,15,white,1903,1752,2
18929,True,111,white,1694,1763,2
18934,True,65,white,1735,1725,2
18936,True,149,white,1783,1749,3
18938,True,111,white,1853,1629,4
18940,True,76,white,2081,1691,8
18943,True,35,white,2072,1964,6
18945,True,61,white,1904,2089,15
18949,True,59,white,2064,1897,6
18950,True,59,white,1867,2064,6
18953,True,133,white,2073,1837,2
18957,True,49,white,2065,2068,16
18959,True,61,white,2051,1810,7
18961,True,53,white,1466,1532,4
18964,True,139,white,1875,1568,3
18965,True,161,white,1859,2004,10
18967,True,29,white,1530,1872,4
18968,True,51,white,1870,1430,2
18971,True,131,white,1855,1615,4
18974,True,61,white,2058,1616,4
18977,True,49,white,2038,2141,6
18978,True,71,white,2034,1747,6
18979,True,73,white,1979,2049,6
18981,True,63,white,2014,2023,8
18983,True,43,white,1996,1403,14
18984,True,73,white,1994,1522,2
